Cluster,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Age,Month_register,Sum_Purchases,Count_Campaigns,Count_Purchases,Children,Family_Size,target,Hierarchical_3_Cluster,KMeans_Cluster
0,34891.7734082397,0.7715355805243446,0.46441947565543074,49.017790262172284,47.264044943820224,5.189138576779026,25.10299625468165,7.73501872659176,5.2799625468164795,16.337078651685392,2.1198501872659175,2.2322097378277155,0.5889513108614233,3.305243445692884,6.477528089887641,0.011235955056179775,44.74250936329588,34.27340823970037,106.90823970037454,0.17790262172284643,6.126404494382022,1.2359550561797752,2.886704119850187,1.00374531835206,1.1207865168539326,1.3183520599250935
1,61165.05732484077,0.2372611464968153,0.9729299363057324,48.75636942675159,502.38057324840764,32.047770700636946,168.76592356687897,41.96337579617835,32.72929936305732,66.4156050955414,3.671974522292994,6.496815286624204,3.6019108280254777,8.090764331210192,5.498407643312102,0.007961783439490446,50.560509554140125,36.92993630573248,844.3025477707006,0.428343949044586,18.18949044585987,1.2101910828025477,2.893312101910828,0.0031847133757961785,2.9251592356687897,1.0828025477707006
2,74952.15913555992,0.003929273084479371,0.019646365422396856,49.30255402750491,607.3084479371316,63.950884086444006,455.2416502946955,95.55795677799607,66.06090373280944,74.63457760314341,1.0648330058939097,5.0648330058939095,5.779960707269155,8.31041257367387,2.744597249508841,0.005893909626719057,47.75834970530452,35.011787819253435,1362.75442043222,1.0491159135559922,19.155206286836936,0.023575638506876228,1.6090373280943024,2.0,1.9960707269155207,1.9724950884086443
